Date_Key,Model_Key,Region_Key,Vehicle_Key,Sales_Class_Key,Sales_Volume,Price_USD,Revenue_USD,Engine_Size_L,Mileage_KM,Vehicle_Age
12,4,3,18,2,2323,34853,80963519,4.6,119153,3
11,11,2,7,2,6035,110717,668177095,4.1,13658,13
14,3,2,40,1,7225,55155,398494875,2.4,166062,14
15,6,6,44,2,2313,34699,80258787,4.3,184746,6
1,2,3,18,1,8550,80724,690190200,3.2,30032,8
13,3,2,25,2,6829,74066,505796714,4.6,30846,1
8,2,5,30,2,1506,46101,69428106,2.4,182864,5
14,10,4,26,2,6398,93427,597745946,4.3,51313,14
3,4,3,38,1,7569,46875,354796875,4.0,195309,2
2,1,6,35,2,2842,85868,244036856,1.6,194104,11
4,10,3,12,2,3237,52255,169149435,3.5,64423,0
7,2,3,32,2,6566,81513,535214358,4.0,158659,10
7,4,3,12,2,4353,55910,243376230,2.0,179025,10
13,10,4,10,1,8144,69983,569941552,3.4,174666,1
13,3,2,18,1,9904,32190,318809760,2.6,137256,1
13,4,1,41,2,1357,91872,124670304,3.9,14247,1
7,5,1,47,1,9376,41168,385991168,3.4,162980,10
5,6,4,37,2,5451,38526,210005226,3.7,97865,4
9,6,3,33,2,1505,43487,65447935,1.8,122250,12
7,6,2,44,2,4914,118050,580097700,2.0,115425,10
2,1,1,2,1,9919,105748,1048914412,3.4,162281,11
4,2,4,2,2,3290,119301,392500290,2.1,170338,0
7,4,1,23,2,6000,98946,593676000,3.2,103559,10
1,6,1,4,2,252,85019,21424788,3.9,24606,8
7,7,5,13,2,6195,43849,271644555,4.3,31595,10
13,2,3,26,2,4111,52507,215856277,2.0,37628,1
4,3,2,3,2,5507,98419,541993433,4.1,157454,0
13,3,3,22,1,8543,68260,583145180,2.8,7516,1
13,4,4,13,1,8179,107874,882301446,3.9,24567,1
6,2,1,5,2,6339,107811,683413929,2.0,62399,7
6,9,6,22,1,7555,68751,519413805,3.3,124062,7
9,5,2,9,2,2323,107908,250670284,4.4,50141,12
7,11,4,25,2,1527,67739,103437453,1.9,20735,10
12,2,5,38,1,7074,79511,562460814,4.4,37592,3
2,5,3,41,2,1677,30840,51718680,3.1,118774,11
13,9,2,44,2,5808,52316,303851328,4.4,49481,1
13,8,1,36,2,2260,43983,99401580,4.9,22034,1
7,3,5,42,2,2088,108282,226092816,2.1,55054,10
6,7,4,39,2,870,118393,103001910,3.9,144017,7
2,1,5,1,1,7886,62369,491841934,2.3,118933,11
7,7,3,32,2,6388,118705,758287540,2.0,195172,10
1,5,3,34,1,9016,31323,282408168,3.7,4575,8
9,1,5,29,1,9466,73143,692371638,1.9,51422,12
3,10,5,36,1,9027,42982,387998514,3.1,7753,2
10,10,3,15,2,1381,74409,102758829,3.7,77818,9
15,8,5,18,2,4554,105737,481526298,3.2,191976,6
5,7,6,11,2,4411,103381,456013591,3.9,195703,4
2,3,6,6,1,9007,76312,687342184,4.3,115092,11
2,6,2,41,2,6840,83496,571112640,4.6,79777,11
10,6,4,41,1,8026,116749,937027474,3.5,5275,9
10,6,6,45,2,6747,88619,597912393,2.5,72629,9
9,3,3,14,2,4490,67138,301449620,3.3,37769,12
13,1,3,18,2,6324,76577,484272948,2.9,164639,1
14,3,5,12,2,3009,78911,237443199,2.3,49183,14
9,10,6,42,2,6913,62641,433037233,3.4,125491,12
6,3,1,7,1,8573,90064,772118672,1.6,165111,7
6,11,3,23,2,4718,51844,244599992,3.6,80157,7
10,10,3,18,2,3539,118685,420026215,4.4,128356,9
1,4,5,14,2,1631,106704,174034224,5.0,102645,8
11,9,6,36,2,2348,88907,208753636,4.7,131186,13
15,3,1,26,2,2490,103584,257924160,1.8,133719,6
9,6,6,25,2,3529,53179,187668691,2.1,143643,12
11,5,6,31,1,9636,54524,525393264,2.0,101800,13
7,11,2,34,2,5258,95558,502443964,3.5,164424,10
14,5,4,38,2,4933,84257,415639781,1.7,126535,14
7,11,4,35,2,2854,74423,212403242,4.8,20026,10
8,4,3,41,1,9722,61890,601694580,1.7,95159,5
2,1,4,15,2,6842,104645,715981090,2.9,76650,11
12,10,4,19,2,1640,112727,184872280,4.6,102481,3
10,8,4,16,2,6094,102784,626365696,4.8,4519,9
12,7,6,36,1,9914,49938,495085332,3.1,113268,3
7,8,2,30,2,2847,43805,124712835,3.2,121804,10
15,8,4,1,1,7584,117057,887760288,3.7,196202,6
7,5,1,41,2,2089,103493,216196877,2.9,185541,10
3,1,5,11,2,5106,95293,486566058,2.6,55672,2
6,7,2,37,2,1243,30220,37563460,4.1,42409,7
12,7,1,15,1,7972,119158,949927576,3.6,133757,3
3,8,3,18,2,3702,32588,120640776,3.2,31312,2
11,4,4,7,2,382,55789,21311398,1.9,67585,13
9,5,6,18,2,1758,108327,190438866,1.7,66001,12
9,3,2,29,2,3758,54595,205168010,3.3,51319,12
9,8,2,36,2,3881,41468,160937308,3.7,31286,12
10,8,2,34,2,3720,90069,335056680,3.8,194817,9
1,7,2,27,2,791,71845,56829395,4.6,89729,8
1,3,5,38,2,1087,81153,88213311,4.4,139576,8
12,6,6,4,2,2373,51897,123151581,2.0,120593,3
1,10,4,34,1,7913,36417,288167721,4.3,360,8
12,6,6,2,2,6334,37911,240128274,3.9,65423,3
9,10,1,39,2,3436,50119,172208884,4.4,14362,12
14,11,5,8,2,2574,98102,252514548,4.5,90384,14
10,4,3,20,2,4730,39490,186787700,2.7,174313,9
9,8,6,5,2,3413,57093,194858409,2.4,195637,12
3,6,3,26,2,2939,92272,271187408,3.4,44176,2
4,4,5,35,2,5844,34674,202634856,2.5,156410,0
9,8,4,32,1,7730,64346,497394580,2.7,148229,12
4,1,5,30,2,6142,110489,678623438,1.7,198540,0
9,7,5,27,2,1255,69081,86696655,5.0,125394,12
4,11,4,8,1,9668,39549,382359732,2.6,144101,0
15,6,3,29,2,6160,115752,713032320,4.2,186514,6
12,10,3,36,2,4842,84654,409894668,5.0,67819,3
4,9,2,22,2,1294,64111,82959634,4.9,10172,0
2,10,6,22,2,3630,32315,117303450,3.7,109145,11
7,9,5,29,1,7628,80750,615961000,3.4,91861,10
9,2,3,2,2,2523,77477,195474471,2.6,39306,12
8,7,2,37,1,8109,97701,792257409,4.5,51925,5
3,3,1,21,1,8047,53489,430425983,2.7,124373,2
4,2,6,11,1,9537,31598,301350126,1.9,168709,0
12,3,1,16,2,6500,51378,333957000,2.5,43662,3
14,1,4,29,2,205,87784,17995720,2.6,114981,14
4,8,5,13,2,3912,42004,164319648,4.0,70056,0
12,2,3,7,1,7950,76448,607761600,2.1,47094,3
2,10,2,10,2,6018,81992,493427856,2.6,51383,11
4,9,4,21,2,3638,39469,143588222,1.8,164625,0
14,3,2,42,1,8188,99793,817105084,4.5,59554,14
5,4,4,45,1,7600,119715,909834000,4.0,106977,4
5,7,3,47,1,9216,119569,1101947904,3.0,164140,4
1,9,2,30,2,4975,107270,533668250,3.0,174463,8
1,7,6,34,2,1994,118609,236506346,2.1,1180,8
4,9,1,33,2,948,110261,104527428,2.8,167402,0
2,6,1,1,2,668,48566,32442088,4.7,324,11
4,1,5,28,2,4714,84108,396485112,2.0,186199,0
7,8,5,1,2,4706,111687,525599022,4.2,40189,10
8,10,6,36,2,3186,98900,315095400,1.7,6687,5
1,5,3,3,1,8856,60250,533574000,2.6,100957,8
3,5,5,14,1,8462,114401,968061262,4.5,31492,2
10,10,3,44,1,8475,52210,442479750,3.1,61611,9
3,11,2,16,1,9385,91395,857742075,4.0,149089,2
2,7,5,2,2,6353,55588,353150564,1.9,3633,11
2,2,5,22,2,2168,69811,151350248,3.9,16209,11
11,3,1,45,2,3605,117676,424221980,4.4,136675,13
8,5,6,20,2,1106,49177,54389762,4.3,27897,5
11,10,1,48,1,7617,57116,435052572,3.0,45076,13
12,10,6,25,2,2644,86029,227460676,4.7,178581,3
2,10,5,40,1,9215,57258,527632470,3.5,71334,11
7,8,2,6,2,3026,104123,315076198,4.4,53111,10
2,2,4,38,2,627,117566,73713882,2.2,55380,11
13,3,4,31,2,6478,84220,545577160,2.2,101218,1
9,10,5,47,2,3832,68257,261560824,4.1,140448,12
5,5,1,39,2,6239,53796,335633244,3.8,32454,4
11,11,3,17,2,3939,38518,151722402,3.9,184555,13
2,10,2,21,2,6560,34166,224128960,2.3,36631,11
13,7,1,33,1,7890,44095,347909550,2.9,143477,1
5,10,4,26,1,7873,61534,484457182,2.4,150133,4
7,5,2,15,2,2962,93056,275631872,1.7,5112,10
14,3,4,31,2,1467,72827,106837209,2.2,164390,14
4,10,1,21,1,7641,72766,556005006,5.0,42567,0
3,7,4,2,2,5549,80645,447499105,2.3,47886,2
14,4,6,1,2,1333,48940,65237020,2.1,82757,14
10,5,2,45,2,4447,78109,347350723,3.9,14852,9
7,6,1,37,2,1394,54308,75705352,3.6,154838,10
5,9,1,19,2,3804,119882,456031128,4.1,123519,4
2,8,1,8,1,7803,81871,638839413,3.8,141387,11
14,3,2,9,2,5805,103653,601705665,2.3,179689,14
12,5,3,48,1,7103,110567,785357401,3.3,153323,3
13,2,1,3,2,3544,40811,144634184,2.1,134932,1
1,11,2,28,2,266,46548,12381768,2.4,166869,8
4,4,5,40,1,9035,52169,471346915,5.0,35467,0
2,3,3,25,2,6396,54837,350737452,4.1,28609,11
9,1,2,41,2,3172,105890,335883080,4.2,40221,12
13,7,6,5,2,3055,119907,366315885,1.6,154886,1
1,8,5,7,2,2937,34299,100736163,2.8,142436,8
11,9,6,30,2,577,57502,33178654,3.4,129081,13
8,1,6,24,2,2876,100048,287738048,2.0,166331,5
14,1,6,31,2,5622,104970,590141340,4.5,93457,14
5,5,4,11,1,9634,115310,1110896540,2.0,134619,4
2,11,5,45,2,493,43064,21230552,3.7,182959,11
3,5,6,20,2,6440,80886,520905840,3.4,57889,2
6,10,1,46,2,5214,34764,181259496,4.5,145270,7
3,2,5,41,2,740,116256,86029440,2.6,85877,2
10,2,3,9,1,7583,96632,732760456,2.5,15916,9
15,7,6,15,2,5603,113363,635172889,4.5,183099,6
14,4,4,48,1,9484,36073,342116332,2.3,179910,14
14,6,5,43,2,376,83225,31292600,4.1,121811,14
5,11,2,23,1,9983,113574,1133809242,2.2,109463,4
7,1,1,1,2,1678,91171,152984938,4.6,17115,10
10,10,5,20,2,1646,31307,51531322,4.4,115140,9
6,2,4,8,2,2450,111445,273040250,4.3,192656,7
9,6,2,10,2,6561,75380,494568180,3.2,95994,12
10,9,6,15,2,661,112186,74154946,1.6,165347,9
9,2,1,25,2,3549,47508,168605892,2.0,168736,12
6,8,3,9,2,4920,54007,265714440,3.1,104829,7
12,7,2,8,2,962,104826,100842612,1.7,8381,3
5,5,2,39,2,4765,81949,390486985,1.7,31237,4
5,1,3,13,2,5996,118557,710867772,1.9,160101,4
2,7,2,14,2,1680,102478,172163040,2.4,133065,11
11,4,1,8,2,6867,50528,346975776,4.1,24842,13
12,11,1,14,2,5391,79776,430072416,1.7,11395,3
15,9,3,16,2,4202,64625,271554250,4.9,30342,6
4,3,3,11,2,1164,75912,88361568,2.5,195689,0
8,6,5,38,2,116,95740,11105840,2.6,151136,5
4,5,4,37,1,9290,110987,1031069230,2.4,123388,0
3,11,2,10,2,1329,112965,150130485,3.6,126696,2
6,7,1,42,2,5724,42375,242554500,1.6,166121,7
4,11,1,43,2,4875,84833,413560875,1.8,87074,0
10,9,4,10,1,8357,35488,296573216,1.8,99995,9
9,4,3,20,1,9125,44253,403808625,3.8,35573,12
11,6,2,13,1,9140,90906,830880840,2.7,9512,13
3,7,4,13,2,1351,51790,69968290,3.0,74929,2
2,2,1,45,1,8705,104851,912727955,4.8,26850,11
2,1,6,20,1,7698,114057,878010786,2.2,163878,11
14,10,5,4,2,3561,115527,411391647,1.7,98639,14
4,10,1,30,2,2077,60033,124688541,3.0,117769,0
15,2,6,8,2,295,43495,12831025,2.1,13894,6
8,11,5,25,1,9802,117462,1151362524,2.0,78086,5
6,2,5,11,2,6560,116529,764430240,2.9,55576,7
1,5,1,17,2,2022,82940,167704680,3.8,58820,8
10,10,6,46,2,2183,107178,233969574,2.3,101593,9
9,8,5,10,1,9936,93409,928111824,4.6,144285,12
2,9,5,10,1,9331,87082,812562142,2.8,142858,11
11,9,4,9,2,5337,58235,310800195,4.8,124710,13
1,4,4,41,1,8020,113421,909636420,3.2,76697,8
11,5,1,3,2,6286,118045,742030870,4.0,189110,13
13,11,4,9,1,9194,98886,909157884,4.5,132067,1
4,4,1,37,2,5577,73841,411811257,3.4,2453,0
8,2,1,41,1,9508,116851,1111019308,4.5,122635,5
14,10,5,18,2,2828,110809,313367852,2.8,166975,14
10,2,5,13,1,8191,34025,278698775,2.8,11605,9
2,4,4,6,2,233,83511,19458063,4.3,168379,11
4,1,5,28,2,6107,55691,340104937,2.3,154813,0
6,10,1,2,2,6533,99491,649974703,4.0,137011,7
14,1,6,41,1,7188,32696,235018848,1.8,37607,14
15,10,5,2,2,1577,55774,87955598,3.7,35389,6
10,1,5,17,2,6425,86377,554972225,4.8,66251,9
13,10,3,24,2,565,75739,42792535,3.1,118208,1
11,7,3,46,1,9112,39123,356488776,3.0,14119,13
6,9,6,13,2,5314,115034,611290676,3.4,35846,7
7,9,6,25,1,8962,117551,1053492062,4.0,15077,10
7,5,6,2,2,1569,95487,149819103,2.8,145700,10
7,5,6,21,1,8373,119623,1001603379,1.5,143341,10
1,3,5,42,2,873,39299,34308027,3.3,165845,8
1,2,6,25,2,2037,107574,219128238,3.0,64096,8
8,4,5,30,1,8935,61685,551155475,3.4,197404,5
5,9,5,22,2,1216,46000,55936000,4.0,76138,4
1,7,6,21,1,7943,58442,464204806,2.5,142148,8
12,1,4,27,1,7732,56458,436533256,3.3,90765,3
8,8,5,24,1,8223,51071,419956833,2.4,198382,5
11,10,5,21,2,3918,54299,212743482,3.1,86664,13
6,7,3,44,2,2103,62294,131004282,2.7,5252,7
14,4,3,40,1,9305,51581,479961205,2.8,77474,14
3,4,2,11,2,4939,47852,236341028,3.5,68476,2
13,6,4,48,2,6294,83717,526914798,3.9,61524,1
11,3,2,28,2,352,65460,23041920,1.5,162026,13
5,8,6,32,2,1298,113416,147213968,4.6,177563,4
1,3,4,36,1,8232,76994,633814608,2.8,18988,8
2,3,5,40,1,9940,119009,1182949460,3.8,11521,11
5,8,5,32,2,3162,103577,327510474,1.9,138351,4
8,4,4,39,2,6334,33315,211017210,3.5,51386,5
8,5,3,11,2,6499,67573,439156927,3.9,56845,5
15,10,3,12,2,2472,73135,180789720,2.1,167497,6
5,10,2,29,2,2490,106068,264109320,4.7,10470,4
15,1,6,8,2,5687,73583,418466521,4.2,11136,6
13,11,3,29,1,9942,47825,475476150,3.4,74038,1
9,3,4,28,2,5310,106100,563391000,2.1,61214,12
3,4,5,18,1,7267,47811,347442537,4.5,142087,2
13,7,4,43,2,2696,48069,129594024,1.7,79970,1
3,11,6,40,1,7652,30493,233332436,1.9,181003,2
9,11,4,25,2,1479,87605,129567795,3.9,187234,12
15,6,2,18,2,3687,74807,275813409,2.4,139344,6
3,9,4,4,2,3836,76620,293914320,3.1,171645,2
8,1,6,40,2,2506,112485,281887410,3.4,108984,5
4,8,1,30,2,3327,84103,279810681,3.1,198802,0
12,6,1,44,2,4297,80624,346441328,1.8,111924,3
6,5,3,25,2,3612,83432,301356384,4.1,194403,7
14,6,6,45,1,8522,58710,500326620,2.3,188856,14
10,10,2,47,2,3364,95015,319630460,4.1,69828,9
1,4,4,44,2,5275,104891,553300025,4.5,196282,8
13,7,3,42,1,9916,48247,478417252,3.4,97947,1
5,7,6,47,1,8124,56528,459233472,4.0,35585,4
13,5,2,23,2,6111,54936,335713896,1.6,174225,1
6,3,5,24,2,5338,69587,371455406,1.6,83758,7
12,8,2,28,1,9348,92522,864895656,2.2,76164,3
12,10,3,38,2,1004,74906,75205624,2.8,145682,3
11,9,2,44,2,2029,100312,203533048,2.1,188804,13
13,1,5,22,2,1926,49828,95968728,3.7,116263,1
14,5,3,20,2,5853,88049,515350797,2.5,75083,14
2,7,6,13,1,9172,33325,305656900,4.5,119651,11
14,7,1,21,1,7854,40506,318134124,3.5,146863,14
11,2,1,3,2,1669,55852,93216988,2.8,54242,13
9,10,2,19,2,4942,47645,235461590,4.6,121573,12
2,2,1,18,1,8149,102743,837252707,4.4,87830,11
12,2,1,31,2,2553,88422,225741366,4.4,36406,3
12,8,6,41,2,3878,78905,305993590,4.0,105633,3
10,2,3,10,2,485,52696,25557560,3.6,139734,9
6,3,5,6,2,1114,43063,47972182,2.8,20704,7
15,2,2,4,2,2975,102925,306201875,3.0,116201,6
4,10,3,7,2,6191,66501,411707691,3.8,139321,0
2,4,1,26,2,2611,30733,80243863,2.1,66764,11
14,2,1,10,1,7754,61522,477041588,4.4,162145,14
13,5,3,26,2,4553,84149,383130397,4.8,133630,1
7,3,4,24,2,3657,90817,332117769,1.8,26269,10
7,9,3,40,2,6357,62068,394566276,1.6,87100,10
15,11,6,7,1,7536,100339,756154704,2.0,167223,6
10,7,4,9,1,9802,66563,652450526,4.2,3938,9
7,9,3,25,1,9794,33319,326326286,1.9,57732,10
8,7,6,28,2,471,46139,21731469,2.8,39043,5
8,4,3,13,2,3770,84093,317030610,1.7,41668,5
7,4,3,7,1,7774,114332,888816968,3.0,161830,10
6,4,1,8,2,4606,64749,298233894,3.6,92141,7
5,8,5,16,2,2109,99993,210885237,3.7,147016,4
14,5,5,37,2,6047,101248,612246656,3.3,177901,14
7,4,6,19,2,891,80109,71377119,4.8,148551,10
14,6,2,11,1,9027,96063,867160701,3.4,157931,14
4,6,5,39,2,3379,101518,343029322,4.5,182729,0
1,7,4,16,2,3005,74916,225122580,5.0,10839,8
13,11,3,21,2,133,68612,9125396,2.3,117271,1
4,1,2,38,2,3152,119963,378123376,2.4,148552,0
1,3,2,43,1,9079,37884,343948836,3.3,99989,8
3,1,2,43,2,3839,73354,281606006,2.1,143350,2
8,8,4,2,2,5560,46822,260330320,3.5,104993,5
6,9,4,21,2,1872,101699,190380528,3.9,123851,7
13,3,1,28,2,4668,113547,530037396,1.7,14288,1
1,10,5,40,2,363,53155,19295265,3.9,161411,8
5,8,3,22,2,5341,45976,245557816,2.1,107120,4
15,3,6,39,1,8180,106361,870032980,2.5,55864,6
6,11,1,24,2,2260,37952,85771520,4.1,172350,7
6,5,4,44,1,8320,88577,736960640,2.1,166908,7
9,1,4,41,1,7228,70566,510051048,3.4,15261,12
4,10,6,40,1,7087,53957,382393259,3.6,120163,0
8,3,1,48,2,4861,118446,575766006,2.1,94400,5
4,1,3,3,2,3983,31781,126583723,2.5,143712,0
2,9,5,18,1,7983,96042,766703286,3.6,85338,11
2,6,3,43,2,6923,66157,458004911,3.1,123213,11
14,4,3,29,2,1216,55985,68077760,3.8,197666,14
10,3,2,41,1,7419,39750,294905250,4.5,192288,9
11,1,3,48,2,6801,63420,431319420,2.0,170615,13
4,7,6,22,1,8103,84058,681121974,1.7,58379,0
15,4,1,11,2,6568,113690,746715920,3.8,178627,6
13,10,5,20,2,1156,69279,80086524,4.2,83297,1
14,11,5,10,2,1794,96880,173802720,3.1,17997,14
14,6,3,4,2,860,100869,86747340,2.9,184833,14
5,3,5,13,2,4967,74133,368218611,3.6,101751,4
3,5,5,13,2,4638,52533,243648054,3.4,158697,2
8,11,6,39,2,2406,111598,268504788,3.2,198048,5
5,11,3,25,2,5562,88121,490129002,4.4,56825,4
10,11,2,3,2,4897,64169,314235593,2.1,79834,9
3,5,2,15,2,4400,97911,430808400,3.9,190764,2
14,9,4,46,2,2851,33072,94288272,4.1,69303,14
12,9,5,32,1,7096,91627,650185192,4.7,31131,3
4,11,2,7,2,2957,51872,153385504,4.8,160609,0
9,3,3,1,1,9126,51838,473073588,3.3,74013,12
8,11,5,19,1,9670,111170,1075013900,3.0,143332,5
11,11,5,32,2,5879,94323,554524917,3.3,72353,13
3,7,4,4,2,6609,42735,282435615,4.1,22400,2
5,10,3,19,2,1721,99357,170993397,1.6,199987,4
15,4,4,42,2,5964,89746,535245144,2.1,94348,6
7,5,6,28,2,3209,48203,154683427,4.7,159441,10
10,7,6,21,2,1856,96596,179282176,2.2,183232,9
11,8,6,4,2,1120,67491,75589920,2.3,37128,13
6,7,4,3,2,601,60723,36494523,4.8,170866,7
10,5,1,45,2,4830,102731,496190730,2.5,97351,9
5,5,2,34,2,1650,99580,164307000,2.5,152391,4
12,7,6,43,2,6309,88308,557135172,4.7,132082,3
6,11,5,29,2,3778,35781,135180618,2.8,86359,7
6,11,5,39,1,9962,67233,669775146,3.2,27440,7
13,3,2,13,2,972,101953,99098316,3.5,39538,1
4,10,4,21,1,9189,61959,569341251,4.5,136089,0
14,5,1,4,1,8864,47676,422600064,1.8,156262,14
1,1,3,11,2,6369,98031,624359439,2.4,31655,8
11,10,6,42,2,6483,82419,534322377,3.6,168050,13
4,8,6,14,1,7313,59546,435459898,3.0,133876,0
5,9,5,39,1,8445,114226,964638570,2.5,102535,4
6,7,2,18,2,602,49658,29894116,2.9,89965,7
12,9,4,33,2,6476,86877,562615452,4.9,138753,3
11,4,6,29,2,3580,117187,419529460,1.6,123508,13
2,9,1,13,2,2694,41378,111472332,2.0,11601,11
11,3,2,12,2,2633,41364,108911412,1.6,9691,13
3,4,5,45,1,8093,55096,445891928,3.6,6417,2
1,11,4,1,1,9049,82086,742796214,1.5,118438,8
7,2,3,14,2,6039,106065,640526535,3.1,162985,10
3,10,2,19,2,3459,102839,355720101,4.5,70943,2
5,4,6,24,1,8696,48764,424051744,1.8,89533,4
3,3,1,29,2,1615,37280,60207200,2.8,68990,2
5,2,4,1,2,1772,64765,114763580,2.8,46879,4
15,3,5,30,1,7723,35859,276939057,2.8,43247,6
7,10,3,2,1,8026,64978,521513428,4.0,98644,10
5,11,5,17,2,1943,37240,72357320,1.5,160220,4
6,7,2,21,1,7514,98371,739159694,4.2,127980,7
11,4,2,13,2,5268,111856,589257408,4.4,177604,13
9,4,1,48,2,6319,73411,463884109,3.0,8403,12
10,11,3,42,1,7199,65996,475105204,4.6,152597,9
5,11,2,23,2,6423,42141,270671643,2.8,21744,4
1,4,3,46,2,6867,81680,560896560,3.9,184938,8
13,4,5,10,2,1533,80348,123173484,2.9,93559,1
8,2,6,24,2,6067,108174,656291658,1.6,5120,5
6,4,1,9,2,3406,75296,256458176,1.8,78566,7
4,1,6,6,1,7021,52861,371137081,3.0,145797,0
9,10,2,4,2,6966,38974,271492884,5.0,166540,12
1,2,4,22,1,7264,77095,560018080,2.1,126719,8
6,2,1,29,2,582,98423,57282186,4.6,40269,7
8,3,4,21,2,6398,107319,686626962,4.7,15559,5
4,3,1,45,1,8624,71565,617176560,2.9,90306,0
10,5,3,31,2,3013,117368,353629784,3.1,11684,9
2,5,1,42,2,2805,77296,216815280,3.3,109259,11
3,11,6,8,1,7680,97485,748684800,4.2,116359,2
10,8,6,42,1,9846,91220,898152120,1.9,167132,9
15,4,2,46,1,8957,51566,461876662,2.7,167955,6
9,2,3,26,2,2763,81696,225726048,2.1,151869,12
4,3,4,6,1,7505,96879,727076895,4.6,167318,0
11,8,6,2,2,929,105091,97629539,1.7,167107,13
7,1,5,6,2,6071,67848,411905208,4.1,89624,10
1,1,4,15,2,1942,56882,110464844,3.0,119327,8
9,7,6,6,2,4912,77649,381411888,4.0,124272,12
7,6,4,39,2,3836,65801,252412636,4.6,30582,10
2,1,6,10,1,7258,80707,585771406,2.7,83897,11
5,4,3,32,2,6770,115199,779897230,2.3,164248,4
1,7,4,7,2,201,87928,17673528,3.8,34116,8
11,9,5,18,2,606,98262,59546772,5.0,116105,13
12,6,2,9,2,3026,95572,289200872,4.1,92479,3
5,6,3,15,1,9737,34674,337620738,4.3,183198,4
3,9,2,8,2,1479,37933,56102907,3.7,98691,2
1,6,1,25,2,4827,108175,522160725,2.8,104888,8
12,10,4,2,1,9716,52168,506864288,3.8,78022,3
11,5,4,22,2,6714,34415,231062310,1.9,58472,13
9,7,6,42,1,8525,54580,465294500,3.2,148614,12
7,6,3,15,1,7477,80135,599169395,3.5,82040,10
1,3,2,40,2,4019,113540,456317260,4.7,53817,8
3,8,2,5,2,5941,91712,544860992,4.7,96762,2
10,4,2,25,2,4979,92018,458157622,1.7,188576,9
12,1,5,3,1,9360,49508,463394880,3.7,29236,3
1,5,1,37,1,9880,101350,1001338000,4.3,65912,8
5,10,6,16,1,7629,94579,721543191,3.4,194644,4
10,7,5,44,1,8052,66760,537551520,1.8,51894,9
3,9,3,21,1,8258,50025,413106450,2.3,185853,2
12,10,6,20,2,5436,91610,497991960,2.6,10673,3
14,3,6,1,2,2141,45929,98333989,3.8,96253,14
4,3,6,20,1,9848,112805,1110903640,1.7,187181,0
7,10,2,42,1,8818,31170,274857060,3.4,49232,10
12,8,5,5,2,1650,40782,67290300,1.9,8974,3
14,2,5,30,2,5587,89586,500516982,2.9,70279,14
1,10,1,30,1,7758,57911,449273538,3.0,3632,8
2,7,5,45,2,4833,43089,208249137,3.1,72756,11
7,4,4,33,2,3704,105327,390131208,4.0,99954,10
14,10,2,19,1,8957,93559,838007963,1.8,41508,14
6,2,6,7,1,8021,111855,897188955,2.4,181586,7
4,4,5,23,1,8778,39626,347837028,3.7,92892,0
2,8,1,48,1,7912,66188,523679456,4.8,130341,11
9,7,1,24,2,2204,118103,260299012,3.7,160155,12
14,2,6,35,2,6170,79930,493168100,4.6,120679,14
2,8,3,16,1,9632,79855,769163360,4.9,129852,11
9,5,3,31,2,167,61563,10281021,4.6,128096,12
6,1,2,42,2,802,111887,89733374,4.9,175487,7
15,10,1,43,1,9247,32099,296819453,4.2,175622,6
12,4,3,22,2,6337,40660,257662420,4.6,167879,3
7,6,4,43,1,9518,113544,1080711792,3.2,175366,10
15,11,1,19,2,922,89986,82967092,2.7,29676,6
14,9,4,23,1,9673,91232,882487136,5.0,57402,14
1,3,1,2,1,7487,55502,415543474,1.8,85488,8
5,10,2,43,1,9924,70356,698212944,4.9,114840,4
13,8,6,18,2,1386,90480,125405280,3.0,71362,1
1,6,1,26,1,9155,40362,369514110,1.6,84511,8
10,5,5,25,1,7195,32998,237420610,4.3,51119,9
2,4,3,30,1,8593,108299,930613307,3.1,119478,11
3,6,3,46,1,9823,87247,857027281,4.3,56394,2
5,1,6,38,2,4368,96614,422009952,1.7,105172,4
15,4,3,24,2,1309,52150,68264350,4.9,92767,6
13,2,3,25,1,7112,90709,645122408,3.8,96577,1
9,1,4,46,2,1934,100286,193953124,1.7,166806,12
5,8,5,42,2,5321,68174,362753854,1.5,171085,4
4,9,3,2,2,4873,36524,177981452,3.6,7222,0
5,5,3,38,2,6192,51987,321903504,4.9,68283,4
14,10,6,30,2,576,67394,38818944,3.3,96008,14
4,7,1,42,2,2901,80605,233835105,2.7,151634,0
11,10,5,22,1,7994,61380,490671720,4.8,155138,13
9,10,1,15,2,6085,56411,343260935,4.9,163615,12
11,10,2,12,2,4867,114466,557106022,4.2,53813,13
10,9,1,13,2,6500,39594,257361000,4.0,32982,9
3,7,1,14,2,3234,55992,181078128,1.5,16082,2
4,1,1,3,2,4841,114382,553723262,2.6,157259,0
13,3,3,46,1,9023,79168,714332864,4.7,152845,1
1,5,5,27,2,4443,107550,477844650,2.8,128431,8
7,3,6,46,2,627,69613,43647351,2.7,48873,10
7,7,1,35,1,7639,116999,893755361,3.4,130626,10
1,2,2,14,2,954,95400,91011600,3.1,171657,8
10,4,4,44,2,4807,48327,232307889,4.5,197198,9
12,2,4,21,2,6796,33943,230676628,1.8,116019,3
6,11,3,19,2,2067,71552,147897984,3.8,13048,7
15,11,6,9,2,1730,73119,126495870,3.9,172130,6
11,1,3,22,2,5574,47800,266437200,4.6,174128,13
12,3,3,28,2,179,39765,7117935,3.0,39467,3
11,2,1,12,1,9212,99821,919551052,2.5,195455,13
